2886933,46,2886933,33
2892825,7,2892825,2
2898226,130,2898226,81
29155,31,29155,21
2915595,47,2915595,30
2916208,26,2916208,21
2930663,68,2930663,46
2931165,70,2931165,48
2931271,27,2931271,17
2931870,48,2931870,33
2933661,14,2933661,9
2943804,7,2943804,5
2947662,84,2947662,58
2950175,12,2950175,9
295285,19,295285,12
2963419,20,2963419,15
29765,90,29765,56
2998554,19,2998554,17
3006311,7,3006311,6
3012529,178,3012529,128
3021446,107,3021446,84
3021862,12,3021862,7
3032367,41,3032367,32
3050565,23,3050565,18
3052935,13,3052935,10
3057116,53,3057116,35
3060038,24,3060038,16
3068453,74,3068453,43
3069104,17,3069104,10
3075044,36,3075044,26
3079305,29,3079305,19
3094942,10,3094942,8
311240,92,311240,68
3129309,171,3129309,110
3131519,8,3131519,5
315982,84,315982,54
3164650,7,3164650,6
3166256,102,3166256,82
31796,291,31796,174
3181719,44,3181719,33
3182473,9,3182473,4
3182652,5,3182652,2
3193484,3,3193484,3
3198169,9,3198169,6
321328,11,321328,11
322593,192,322593,147
3229255,53,3229255,44
3236496,4,3236496,4
3250739,16,3250739,11
3250847,4,3250847,2
3276286,39,3276286,25
3278624,3,3278624,2
3289921,18,3289921,15
3294152,77,3294152,52
3294775,62,3294775,45
3302294,133,3302294,83
3303497,12,3303497,8
3303860,4,3303860,2
3309941,18,3309941,14
3311675,3,3311675,1
332225,41,332225,35
3342094,14,3342094,11
3343428,14,3343428,10
3344322,32,3344322,25
3344639,45,3344639,28
3351728,9,3351728,8
3353,34,3353,27
3359170,1,3359170,1
3363097,21,3363097,15
336946,68,336946,47
336960,145,336960,105
3371091,13,3371091,12
3377100,60,3377100,39
3377871,38,3377871,21
3389896,4,3389896,1
3392423,91,3392423,64
3394437,14,3394437,6
3410087,80,3410087,51
3412990,60,3412990,42
3415033,24,3415033,18
3415245,2,3415245,2
3415434,8,3415434,3
3419711,47,3419711,33
3420221,36,3420221,22
3432321,82,3432321,57
3434614,25,3434614,16
3457722,23,3457722,14
3458030,14,3458030,12
349347,55,349347,33
3519768,12,3519768,6
3520353,66,3520353,42
3521944,4,3521944,2
3522237,2,3522237,2
3528826,103,3528826,85
3539510,12,3539510,8
3575220,8,3575220,6
3585343,47,3585343,33
3589267,16,3589267,10
3589869,4,3589869,2
3591359,26,3591359,19
3591388,30,3591388,22
3593290,8,3593290,8
3601030,77,3601030,56
3601254,44,3601254,28
3601424,93,3601424,77
3602379,81,3602379,56
3606396,4,3606396,3
3609536,9,3609536,7
3615760,76,3615760,49
3616081,127,3616081,90
3628320,12,3628320,10
3629014,48,3629014,37
3641545,5,3641545,3
3653207,58,3653207,38
3656168,4,3656168,3
3659917,42,3659917,31
3664031,42,3664031,26
3668038,15,3668038,7
3673104,9,3673104,8
3673688,36,3673688,27
3677662,38,3677662,24
3678429,8,3678429,6
36885,125,36885,102
3693850,184,3693850,127
369880,16,369880,12
369940,19,369940,12
3701108,9,3701108,6
3703674,4,3703674,1
3721095,98,3721095,71
3727560,91,3727560,68
3730447,29,3730447,23
3740274,36,3740274,27
3749523,112,3749523,77
3755609,21,3755609,10
3765014,9,3765014,6
3765289,2,3765289,1
377474,19,377474,12
3775876,10,3775876,7
3783090,12,3783090,11
3788075,23,3788075,18
3792147,48,3792147,36
3802530,9,3802530,6
3808557,10,3808557,7
3839678,10,3839678,5
3842286,22,3842286,17
38579,4,38579,3
3866526,25,3866526,12
3867014,7,3867014,4
3870046,33,3870046,21
3873776,7,3873776,6
3881993,8,3881993,5
3888360,24,3888360,18
3890373,83,3890373,69
3897963,83,3897963,61
3897995,80,3897995,54
3898015,39,3898015,21
3901439,66,3901439,41
3903273,5,3903273,4
3903324,6,3903324,5
3905508,28,3905508,17
39116,46,39116,37
3914363,5,3914363,3
3917027,58,3917027,29
3931204,9,3931204,7
3945704,95,3945704,70
3946215,101,3946215,77
3953472,12,3953472,8
3957602,63,3957602,43
395975,13,395975,10
3967611,4,3967611,4
3968797,29,3968797,19
3969526,111,3969526,78
3977877,3,3977877,3
3985462,121,3985462,82
3987926,169,3987926,115
3988018,173,3988018,116
3992208,184,3992208,103
3997572,3,3997572,3
4000384,58,4000384,50
400067,20,400067,15
4015972,94,4015972,57
4020650,67,4020650,36
4021522,6,4021522,3
4025194,150,4025194,108
4032126,9,4032126,6
4032756,18,4032756,15
4034018,15,4034018,11
4040151,15,4040151,11
4044840,5,4044840,3
4053612,30,4053612,19
4054079,61,4054079,40
40601,55,40601,46
4065322,23,4065322,19
4065578,68,4065578,42
4069422,13,4069422,9
4075898,41,4075898,28
4080000,75,4080000,40
4080849,3,4080849,1
4085362,20,4085362,11
4089940,31,4089940,22
4090224,176,4090224,116
4098410,20,4098410,12
4105704,104,4105704,73
4106372,49,4106372,30
4107959,67,4107959,47
4109165,1,4109165,1
4112178,1,4112178,1
4118162,25,4118162,15
4119345,5,4119345,3
4132983,17,4132983,15
4143561,15,4143561,12
414419,312,414419,238
4149974,70,4149974,47
4151979,88,4151979,62
4160585,34,4160585,25
4173285,4,4173285,3
4177233,54,4177233,39
4178790,37,4178790,25
4180178,1,4180178,1
4181163,3,4181163,3
4181530,18,4181530,14
4190704,81,4190704,54
4196643,72,4196643,32
4205641,46,4205641,33
4216208,40,4216208,23
4223387,43,4223387,34
4233242,15,4233242,13
4255538,10,4255538,7
4261781,10,4261781,8
4261784,3,4261784,3
4262255,57,4262255,38
4263736,85,4263736,67
4275846,54,4275846,32
4278067,35,4278067,27
4278873,38,4278873,27
4279959,24,4279959,19
4283698,55,4283698,41
4287348,56,4287348,36
4287366,7,4287366,5
4287989,7,4287989,5
4291607,4,4291607,2
4293597,95,4293597,57
4294557,5,4294557,5
4294835,43,4294835,30
4303606,43,4303606,34
4304969,135,4304969,99
4314054,198,4314054,137
4315439,1,4315439,1
4331214,34,4331214,24
4339392,7,4339392,6
4340110,74,4340110,49
4350898,2,4350898,1
4350995,8,4350995,6
4351970,2,4351970,1
4358181,4,4358181,3
4359160,174,4359160,101
4364925,52,4364925,31
4364989,31,4364989,22
4377247,33,4377247,24
4402209,20,4402209,12
4402259,33,4402259,25
4405982,18,4405982,13
4409653,1,4409653,1
4409819,2,4409819,2
4410142,18,4410142,15
4410765,3,4410765,1
44205,76,44205,57
442735,40,442735,33
4430821,22,4430821,19
4431210,5,4431210,3
4432035,50,4432035,36
4435883,2,4435883,1
4445906,3,4445906,2
4446413,7,4446413,5
4447430,18,4447430,14
4452800,2,4452800,2
4456987,16,4456987,13
4457943,44,4457943,26
4460532,78,4460532,63
4461111,2,4461111,1
4461613,3,4461613,3
4461846,4,4461846,3
4461901,2,4461901,1
4475740,1,4475740,1
447826,198,447826,145
4479140,5,4479140,4
4484747,5,4484747,2
4484798,16,4484798,9
4489490,16,4489490,9
4489588,16,4489588,10
4489752,22,4489752,19
4490826,3,4490826,2
4494419,2,4494419,2
4503393,3,4503393,2
4510513,21,4510513,12
4516065,3,4516065,2
4518100,14,4518100,11
4518380,13,4518380,9
4518710,38,4518710,25
4518756,19,4518756,11
4526315,28,4526315,24
4526384,7,4526384,5
4527029,7,4527029,5
4530670,30,4530670,19
4532603,13,4532603,5
453660,55,453660,45
4546333,30,4546333,20
4547353,4,4547353,2
4549374,59,4549374,48
4553903,140,4553903,107
4555637,40,4555637,30
4558443,22,4558443,18
4559774,20,4559774,15
4560053,23,4560053,17
4565470,3,4565470,2
4567815,10,4567815,8
4568116,163,4568116,115
4573238,45,4573238,25
4573388,47,4573388,27
4573458,27,4573458,17
4574921,78,4574921,51
4577188,64,4577188,42
4580825,51,4580825,35
4583526,75,4583526,59
4585452,1,4585452,1
4586590,102,4586590,80
4586681,42,4586681,34
4588530,10,4588530,6
4593974,4,4593974,3
4598026,19,4598026,11
45987,98,45987,81
4603588,5,4603588,2
4603803,13,4603803,8
4609785,57,4609785,42
4610745,18,4610745,12
4614037,32,4614037,21
4628907,6,4628907,4
4632511,23,4632511,14
4635390,13,4635390,9
4638356,21,4638356,17
4644069,1,4644069,1
4652263,1,4652263,1
4662379,20,4662379,16
466361,48,466361,31
4670285,16,4670285,9
4679319,4,4679319,1
4687499,24,4687499,14
4695542,158,4695542,74
4698367,60,4698367,31
4698487,4,4698487,3
4699742,6,4699742,3
4699828,30,4699828,10
4718577,11,4718577,9
472070,3,472070,2
4736217,1,4736217,1
4737304,15,4737304,12
4742275,6,4742275,3
4750791,16,4750791,8
47521,241,47521,165
475259,3,475259,2
4759640,1,4759640,1
4765070,139,4765070,82
4767023,9,4767023,7
4777111,14,4777111,12
4787213,6,4787213,4
4787233,4,4787233,2
4787359,18,4787359,12
4792901,2,4792901,1
4793787,110,4793787,80
4820071,174,4820071,110
4823089,28,4823089,19
4828640,54,4828640,43
4838985,6,4838985,2
4860853,21,4860853,18
48612,25,48612,20
4861476,35,4861476,22
4863101,95,4863101,60
4863108,88,4863108,57
4868653,11,4868653,9
4870883,8,4870883,7
4875342,11,4875342,5
4879579,6,4879579,5
4879702,20,4879702,15
4900659,30,4900659,19
4909590,103,4909590,77
4916260,12,4916260,9
4922204,82,4922204,50
4924009,52,4924009,30
4924910,111,4924910,81
4928894,10,4928894,7
4934600,64,4934600,39
4947526,54,4947526,37
4948724,11,4948724,10
496022,16,496022,14
4964365,6,4964365,3
4967219,143,4967219,80
4975581,47,4975581,25
4977034,34,4977034,24
497810,135,497810,88
4978467,2,4978467,1
4995033,33,4995033,25
4996375,55,4996375,40
50032,15,50032,11
5004278,28,5004278,22
5019306,38,5019306,27
5025015,99,5025015,57
5026613,58,5026613,39
5048406,23,5048406,12
5049582,8,5049582,7
5054601,38,5054601,23
5058148,6,5058148,4
5064995,13,5064995,9
5067019,3,5067019,2
5074924,55,5074924,37
5075267,39,5075267,32
5076880,20,5076880,13
5078127,24,5078127,15
508017,156,508017,115
5085125,121,5085125,81
5086521,32,5086521,26
5088560,38,5088560,28
5124772,3,5124772,3
5125723,29,5125723,25
5146447,45,5146447,23
5146451,32,5146451,16
5146580,58,5146580,38
5153080,49,5153080,43
5163162,68,5163162,46
5166870,32,5166870,23
5174821,50,5174821,40
5182313,68,5182313,56
5191658,24,5191658,16
519272,9,519272,8
5212321,1,5212321,1
5215982,20,5215982,14
52423,4,52423,3
5267396,73,5267396,56
5269216,43,5269216,25
526970,103,526970,76
5280183,3,5280183,2
5280827,6,5280827,2
5293067,23,5293067,13
5295491,26,5295491,16
5308475,12,5308475,9
530983,19,530983,11
531552,11,531552,6
5317935,3,5317935,2
533114,8,533114,6
533152,12,533152,9
5344465,12,5344465,6
5352623,4,5352623,4
5364137,49,5364137,29
536865,185,536865,98
5371051,25,5371051,14
5371687,26,5371687,21
5380160,27,5380160,16
5384923,23,5384923,16
5405928,10,5405928,7
54215,5,54215,4
543078,6,543078,5
5433246,4,5433246,4
5434353,7,5434353,5
5445126,5,5445126,5
5447285,1,5447285,1
54487,1,54487,1
5453775,14,5453775,9
5454513,13,5454513,8
5455004,22,5455004,17
5455293,16,5455293,12
5478135,17,5478135,12
5481243,15,5481243,12
54944,7,54944,4
5495547,4,5495547,3
5506,36,5506,29
5511924,26,5511924,20
5521378,6,5521378,5
5526487,28,5526487,18
5526514,25,5526514,18
5532549,4,5532549,4
554720,108,554720,80
5581575,12,5581575,9
5582163,50,5582163,34
5584915,2,5584915,2
5588537,6,5588537,6
5590505,1,5590505,1
5592866,7,5592866,5
5593888,60,5593888,46
5593939,68,5593939,46
5601743,18,5601743,13
5606682,39,5606682,32
5616179,33,5616179,23
561769,4,561769,3
5620496,10,5620496,10
5639731,13,5639731,9
5640375,20,5640375,11
5649821,14,5649821,4
5652147,3,5652147,2
5659780,3,5659780,2
5659866,4,5659866,4
5661246,36,5661246,25
5676025,19,5676025,11
568234,132,568234,100
5684598,19,5684598,15
5690424,44,5690424,30
56927,5,56927,3
56937,10,56937,4
5702292,13,5702292,9
570493,57,570493,46
5706985,57,5706985,36
5709298,154,5709298,115
5714786,12,5714786,7
57156,17,57156,9
5717528,7,5717528,6
5717690,27,5717690,20
5718801,5,5718801,4
5718921,5,5718921,3
5719606,1,5719606,1
5725804,2,5725804,1
5726250,18,5726250,12
5727231,3,5727231,2
5729845,47,5729845,37
5734770,87,5734770,68
5743939,29,5743939,21
5755910,5,5755910,4
5762866,5,5762866,5
5768195,1,5768195,1
5768819,3,5768819,1
5769127,2,5769127,1
57800,193,57800,109
5782221,57,5782221,44
5783197,35,5783197,25
5784404,14,5784404,9
5791960,23,5791960,11
579605,10,579605,4
5801643,31,5801643,24
5813992,1,5813992,1
5832127,8,5832127,5
583255,9,583255,7
5834413,2,5834413,2
5834930,4,5834930,2
5844314,46,5844314,24
585148,31,585148,23
5851489,3,5851489,2
5856633,1,5856633,1
5858133,1,5858133,1
5862806,30,5862806,23
586994,62,586994,43
5870309,5,5870309,3
5870922,46,5870922,31
5874408,41,5874408,28
5882411,115,5882411,77
5885130,9,5885130,9
5889190,80,5889190,59
5891012,4,5891012,3
5899031,27,5899031,17
5903001,12,5903001,7
5904732,9,5904732,8
5904992,5,5904992,3
5918944,5,5918944,1
5919529,15,5919529,14
5927267,40,5927267,27
5932267,1,5932267,1
5940069,19,5940069,10
5940866,124,5940866,96
594693,23,594693,19
5952474,15,5952474,9
5953696,28,5953696,19
5959251,5,5959251,2
5967421,46,5967421,24
5970118,4,5970118,2
5976821,59,5976821,45
59776,2,59776,1
5990808,39,5990808,26
5990896,37,5990896,20
5991427,23,5991427,6
5992501,20,5992501,16
5999291,15,5999291,11
6000531,4,6000531,1
60029,112,60029,92
6005290,1,6005290,1
6006121,105,6006121,79
6006328,10,6006328,7
6009031,2,6009031,1
6014302,15,6014302,7
6014737,16,6014737,7
6015021,2,6015021,2
6015995,4,6015995,2
6017574,15,6017574,11
6019555,31,6019555,22
6027467,3,6027467,3
60356,5,60356,1
6038520,22,6038520,15
6053700,2,6053700,2
6059968,10,6059968,10
6065674,12,6065674,11
6066455,56,6066455,45
6072693,16,6072693,13
6075481,40,6075481,26
6075932,30,6075932,21
6080461,13,6080461,11
6088708,78,6088708,52
6089196,18,6089196,11
6089865,120,6089865,77
6089975,4,6089975,3
6104388,7,6104388,3
6106955,8,6106955,4
6118583,10,6118583,8
6119918,51,6119918,35
6121709,27,6121709,21
6131224,10,6131224,7
6134013,48,6134013,38
6134145,75,6134145,51
6134867,105,6134867,71
6142396,115,6142396,87
6151079,29,6151079,14
6160803,49,6160803,33
6167184,18,6167184,13
6179374,3,6179374,2
6181230,2,6181230,2
6181758,87,6181758,56
619142,105,619142,88
6197950,8,6197950,5
6213822,11,6213822,8
6214710,25,6214710,16
6227976,2,6227976,1
6238463,25,6238463,22
6240901,91,6240901,51
6248526,2,6248526,2
6248970,68,6248970,57
625012,123,625012,99
6261296,58,6261296,37
6268082,14,6268082,10
6268805,42,6268805,25
627048,10,627048,7
6276572,15,6276572,11
6277566,3,6277566,2
6287797,1,6287797,1
6291807,2,6291807,2
6292261,65,6292261,47
6296656,57,6296656,37
629814,8,629814,7
6300089,22,6300089,13
6310903,39,6310903,25
6314998,42,6314998,20
6316145,74,6316145,52
6317304,56,6317304,39
6317446,47,6317446,31
6317722,46,6317722,34
6322283,18,6322283,11
6323935,82,6323935,49
6324649,54,6324649,34
6326257,62,6326257,42
6337106,184,6337106,120
6343532,63,6343532,40
6347026,100,6347026,72
6348631,8,6348631,4
6355733,4,6355733,3
6356533,14,6356533,9
6364042,17,6364042,9
6377998,19,6377998,11
6378076,23,6378076,18
6390634,41,6390634,31
639101,1,639101,1
6400348,2,6400348,2
6400432,21,6400432,12
6401859,27,6401859,14
6409811,33,6409811,22
6410674,59,6410674,44
6425318,8,6425318,7
6425405,3,6425405,2
6426364,25,6426364,19
6432655,34,6432655,25
6436334,31,6436334,22
6444138,3,6444138,3
6444148,24,6444148,13
6444303,21,6444303,16
6445917,24,6445917,19
6446940,4,6446940,3
6452246,80,6452246,63
6453686,58,6453686,38
6465075,20,6465075,9
6476613,1,6476613,1
6489209,14,6489209,9
6500646,5,6500646,5
650956,35,650956,25
6513924,30,6513924,23
6516588,9,6516588,8
6523777,55,6523777,43
6543678,19,6543678,12
6544642,14,6544642,12
6544715,10,6544715,8
6552654,85,6552654,65
6554785,85,6554785,62
6565713,56,6565713,45
6568621,10,6568621,3
6574771,25,6574771,15
6575654,5,6575654,3
6576530,4,6576530,3
658029,65,658029,47
6596242,14,6596242,6
6598203,12,6598203,8
6602167,23,6602167,12
6602217,66,6602217,47
6609546,74,6609546,56
6613472,8,6613472,8
6614984,28,6614984,23
6626933,50,6626933,39
6627469,8,6627469,7
66288,404,66288,270
6629066,10,6629066,7
6629929,23,6629929,17
6640662,1,6640662,1
6644330,5,6644330,5
6645010,24,6645010,14
6646604,30,6646604,23
6655012,14,6655012,9
667325,58,667325,48
6676364,158,6676364,112
6677469,23,6677469,18
6677640,16,6677640,12
6677700,11,6677700,8
6684904,2,6684904,1
6685682,7,6685682,4
6686224,27,6686224,15
6690605,6,6690605,4
6693305,1,6693305,1
6695,47,6695,35
6705513,30,6705513,20
6709682,25,6709682,16
6728273,18,6728273,10
6730758,46,6730758,41
6741968,85,6741968,52
6742905,121,6742905,71
6759004,3,6759004,2
6763409,3,6763409,1
6763587,4,6763587,2
6763785,17,6763785,11
6764572,53,6764572,41
6765855,31,6765855,21
6776075,1,6776075,1
67774,11,67774,7
6778788,35,6778788,28
6780300,9,6780300,4
6780313,18,6780313,9
6793945,27,6793945,20
67946,1,67946,1
6796364,1,6796364,1
6801288,17,6801288,12
6823017,35,6823017,23
6834270,29,6834270,17
6838488,6,6838488,1
6843850,3,6843850,1
6854357,1,6854357,1
6862758,11,6862758,7
6870366,133,6870366,98
6870485,7,6870485,6
6879036,6,6879036,6
6881541,24,6881541,18
6882615,7,6882615,5
6886946,24,6886946,16
6887926,3,6887926,2
68902,6,68902,6
6895050,21,6895050,15
6908525,7,6908525,5
6908672,6,6908672,2
6911945,8,6911945,7
6914622,7,6914622,7
6921241,2,6921241,1
6921672,1,6921672,1
6923446,16,6923446,12
6923942,1,6923942,1
6924700,101,6924700,70
6927063,7,6927063,4
693353,17,693353,11
6936712,5,6936712,4
69369,83,69369,63
6939126,21,6939126,14
6939162,12,6939162,7
6939454,34,6939454,20
6939759,3,6939759,2
6951829,1,6951829,1
6954861,87,6954861,62
6955911,5,6955911,3
6965516,1,6965516,1
697078,8,697078,2
6971836,10,6971836,8
6972426,19,6972426,17
6976,41,6976,34
6983246,28,6983246,22
6990023,20,6990023,16
6990904,19,6990904,14
6992859,13,6992859,9
7003280,97,7003280,64
7006683,2,7006683,2
7007801,22,7007801,15
7008455,3,7008455,2
7018497,6,7018497,2
7033732,60,7033732,48
7035556,16,7035556,11
7036112,6,7036112,4
70481,6,70481,4
7050397,1,7050397,1
7053454,8,7053454,7
7054058,14,7054058,11
7054912,2,7054912,2
7055184,2,7055184,2
705900,25,705900,19
705919,30,705919,20
7071883,15,7071883,6
7086825,10,7086825,7
708802,221,708802,169
7092874,1,7092874,1
7093109,2,7093109,2
7095320,2,7095320,1
7095658,2,7095658,1
7106162,1,7106162,1
7109689,4,7109689,3
7113260,23,7113260,15
7114655,4,7114655,3
7134081,12,7134081,8
713627,1,713627,1
7161203,3,7161203,2
716245,86,716245,53
716643,8,716643,5
7178893,9,7178893,8
7181950,67,7181950,53
7185881,2,7185881,2
7194793,35,7194793,26
7205210,11,7205210,9
7211531,12,7211531,10
7214920,13,7214920,10
721979,7,721979,2
7222349,21,7222349,15
7225201,1,7225201,1
7225376,5,7225376,3
7239024,62,7239024,44
7240775,2,7240775,2
7244031,6,7244031,3
7246272,37,7246272,30
7252607,4,7252607,2
7264674,15,7264674,12
7273513,2,7273513,2
7273770,4,7273770,3
7275018,3,7275018,3
7277653,52,7277653,34
7280665,2,7280665,1
72811,123,72811,77
7281884,82,7281884,64
728238,88,728238,62
7283351,5,7283351,4
7287822,59,7287822,43
7292184,21,7292184,14
7293671,2,7293671,1
7294565,1,7294565,1
7308811,2,7308811,2
7310887,72,7310887,49
7321217,18,7321217,12
732932,18,732932,13
732999,14,732999,10
7330494,77,7330494,58
7348110,16,7348110,9
7356415,3,7356415,3
735970,3,735970,2
7362715,3,7362715,3
7367795,4,7367795,4
7368611,37,7368611,28
737519,3,737519,3
7377034,17,7377034,13
7379913,15,7379913,14
7395978,3,7395978,1
7403927,3,7403927,2
7420789,33,7420789,21
743211,49,743211,38
7434871,57,7434871,32
7441144,5,7441144,4
7449448,13,7449448,9
7454907,2,7454907,1
7454966,9,7454966,8
7456890,7,7456890,4
7462268,32,7462268,20
7472068,27,7472068,18
7474615,3,7474615,3
7475215,6,7475215,3
7475379,6,7475379,4
7475557,17,7475557,12
7476671,8,7476671,6
7476936,3,7476936,1
7479725,11,7479725,7
7482338,51,7482338,34
749247,62,749247,45
7495866,26,7495866,17
7499960,9,7499960,7
750438,91,750438,71
7508063,9,7508063,7
7509273,7,7509273,4
7511838,22,7511838,15
7513906,1,7513906,1
7527149,11,7527149,9
7527677,2,7527677,2
7527864,20,7527864,18
753446,65,753446,47
7540480,54,7540480,44
754845,17,754845,8
7553969,5,7553969,5
7554801,6,7554801,3
7562235,3,7562235,3
7573274,2,7573274,2
7575052,23,7575052,16
7575576,4,7575576,2
7582651,3,7582651,2
7592616,1,7592616,1
7596262,8,7596262,3
7602994,5,7602994,4
76073,54,76073,34
7611271,14,7611271,10
7614517,39,7614517,24
7620413,2,7620413,1
7630340,40,7630340,25
7630346,58,7630346,37
7633883,7,7633883,5
7634067,9,7634067,6
7634365,29,7634365,20
7635616,5,7635616,2
7645862,1,7645862,1
7649517,20,7649517,14
7650016,14,7650016,8
7651065,29,7651065,17
766700,244,766700,161
7678756,1,7678756,1
7692933,90,7692933,66
7693009,15,7693009,12
7693354,114,7693354,70
7698631,4,7698631,4
7708436,26,7708436,18
771309,1,771309,1
7713728,96,7713728,75
7713815,2,7713815,1
7714627,66,7714627,48
7721323,19,7721323,16
7723492,22,7723492,15
7724412,2,7724412,1
7725279,21,7725279,15
7728499,6,7728499,4
7728508,21,7728508,14
7731797,26,7731797,15
7735518,1,7735518,1
7740436,18,7740436,11
7740592,1,7740592,1
7741566,19,7741566,14
7743569,11,7743569,5
7745117,11,7745117,7
7746589,16,7746589,9
7749568,15,7749568,10
7755144,24,7755144,20
77681,21,77681,14
77691,194,77691,121
777903,17,777903,13
7783953,1,7783953,1
7784616,2,7784616,2
7789055,38,7789055,22
7789429,5,7789429,3
7796658,10,7796658,8
7797744,10,7797744,5
7804358,19,7804358,14
7805515,17,7805515,11
7809904,21,7809904,12
7823025,57,7823025,39
7825327,9,7825327,4
7832890,2,7832890,1
7836038,26,7836038,18
7837202,2,7837202,2
7840131,4,7840131,3
7840411,5,7840411,1
7840797,7,7840797,6
7841193,1,7841193,1
7842550,47,7842550,30
7845607,9,7845607,5
7853079,21,7853079,15
7853971,6,7853971,2
7855120,13,7855120,7
7856323,17,7856323,11
7860369,1,7860369,1
7868209,2,7868209,2
7868931,2,7868931,1
7869497,2,7869497,1
7874552,29,7874552,22
7879708,12,7879708,10
7880828,90,7880828,48
7881551,93,7881551,60
7894645,6,7894645,2
789843,2,789843,1
7900936,29,7900936,24
7901248,3,7901248,3
7910223,71,7910223,52
7911936,7,7911936,4
7914359,65,7914359,41
7918592,17,7918592,11
7919500,14,7919500,6
7920541,33,7920541,21
7920759,3,7920759,3
7921131,17,7921131,10
7921649,16,7921649,10
7927765,2,7927765,1
7929879,6,7929879,3
7931331,21,7931331,14
7931882,11,7931882,9
7933149,15,7933149,7
7939556,1,7939556,1
7954808,18,7954808,11
7956634,7,7956634,3
7961477,11,7961477,7
7965521,16,7965521,12
7982359,3,7982359,3
7984949,6,7984949,6
7986179,5,7986179,4
7988755,68,7988755,41
798957,192,798957,139
7996844,33,7996844,25
799701,2,799701,2
8006992,6,8006992,4
8011545,47,8011545,38
8014383,6,8014383,4
8014642,2,8014642,1
8014683,2,8014683,2
8014950,7,8014950,5
801680,23,801680,15
801722,14,801722,9
8025718,3,8025718,1
8029788,1,8029788,1
8034092,4,8034092,2
8036024,84,8036024,60
8048838,1,8048838,1
8052494,2,8052494,2
8052617,62,8052617,38
8055839,5,8055839,2
8063870,2,8063870,2
8064980,5,8064980,4
8065282,71,8065282,43
8067585,13,8067585,11
8082512,1,8082512,1
8088370,14,8088370,13
8090623,32,8090623,26
8096900,6,8096900,5
8097453,1,8097453,1
8097903,1,8097903,1
8112652,4,8112652,1
8116523,77,8116523,56
8118718,12,8118718,8
8131907,14,8131907,9
8133752,9,8133752,8
8134231,2,8134231,2
8153848,81,8153848,40
815639,281,815639,194
8161218,2,8161218,1
8165898,3,8165898,2
8166076,45,8166076,35
8170181,22,8170181,16
8172380,87,8172380,52
8184662,1,8184662,1
8189821,2,8189821,2
8191517,4,8191517,2
8191739,8,8191739,7
8193344,26,8193344,17
820073,46,820073,38
8200839,19,8200839,14
8201104,1,8201104,1
8211468,9,8211468,4
8224214,29,8224214,22
8226982,4,8226982,3
8227206,18,8227206,15
8228903,83,8228903,44
8231382,25,8231382,18
8238078,5,8238078,3
8238311,80,8238311,49
8238404,79,8238404,46
8249201,1,8249201,1
8252058,89,8252058,53
82637,16,82637,10
8265182,19,8265182,9
826555,3,826555,1
826706,7,826706,5
8271384,90,8271384,63
8272350,2,8272350,2
8274008,32,8274008,25
8275122,5,8275122,4
8301150,3,8301150,1
8301926,11,8301926,7
8302844,78,8302844,48
8303748,1,8303748,1
8309604,1,8309604,1
8309711,29,8309711,18
8310653,11,8310653,6
8310660,4,8310660,3
8310807,48,8310807,25
8310894,9,8310894,7
8316068,15,8316068,11
831744,31,831744,23
8319253,2,8319253,2
8325477,4,8325477,2
8325544,1,8325544,1
8326439,4,8326439,2
8327907,3,8327907,2
8336347,2,8336347,1
8337048,19,8337048,14
8340072,25,8340072,15
8340599,14,8340599,10
8351880,71,8351880,49
8354938,20,8354938,14
8366402,17,8366402,10
8371115,9,8371115,8
8371203,8,8371203,7
8373729,4,8373729,3
8378257,7,8378257,4
8384444,23,8384444,16
8388481,4,8388481,2
8390386,7,8390386,4
8391298,13,8391298,10
839265,16,839265,8
8400275,71,8400275,53
8402408,57,8402408,36
8406972,9,8406972,7
8417742,9,8417742,4
8420883,6,8420883,3
8420956,8,8420956,5
8422876,32,8422876,26
8428052,9,8428052,8
8428314,23,8428314,15
8439372,29,8439372,21
8439661,9,8439661,8
8441187,45,8441187,28
8442314,27,8442314,17
8442940,60,8442940,50
8450098,39,8450098,31
8454985,7,8454985,5
8458210,48,8458210,33
8461819,2,8461819,1
8469464,8,8469464,4
8469735,6,8469735,2
8471852,28,8471852,19
8473851,14,8473851,12
8480507,15,8480507,12
8481291,4,8481291,2
848152,31,848152,24
8482847,30,8482847,17
8490356,9,8490356,6
849408,33,849408,31
8495348,3,8495348,1
8497555,7,8497555,4
8514932,20,8514932,14
8515356,8,8515356,5
8518091,13,8518091,12
8518237,42,8518237,25
851927,7,851927,4
8521792,29,8521792,18
8523157,16,8523157,14
8536113,9,8536113,5
8536127,21,8536127,8
8537786,14,8537786,10
8539551,33,8539551,21
8548176,24,8548176,15
8552338,1,8552338,1
8555187,29,8555187,22
8556025,72,8556025,52
8563141,37,8563141,22
8566407,45,8566407,29
8575476,22,8575476,14
8577620,9,8577620,6
8579799,8,8579799,6
8584276,8,8584276,6
8587030,29,8587030,20
8595650,38,8595650,30
8596320,8,8596320,6
8613870,4,8613870,3
8614167,7,8614167,6
8624898,59,8624898,34
8634599,15,8634599,11
8649257,30,8649257,17
8662258,68,8662258,55
8663351,13,8663351,9
8670336,38,8670336,24
8680170,2,8680170,2
8686165,14,8686165,9
8696200,12,8696200,8
8696236,31,8696236,17
8700820,7,8700820,6
8703026,43,8703026,27
8704161,24,8704161,13
