13031523	3
13032590	18
13037372	14
13041602	20
13041752	12
13044229	8
13045194	21
13046976	9
13054720	32
13056513	11
13060366	1
13062783	4
13063952	3
13064781	10
13073078	6
13074722	4
13076586	2
13077603	9
13078025	2
13078068	2
13078148	1
13079659	3
13079902	1
13081090	5
13081347	3
13082258	2
13083058	11
13090471	1
13098572	2
13100828	13
13101775	10
13107648	19
13110084	14
13110347	33
13110631	15
13111691	1
13113079	4
13121821	20
13126713	2
13138055	7
13140867	9
13147585	18
13152370	10
13156872	6
13163259	1
13168176	2
13171246	4
13188046	10
13190410	4
13192046	3
13214949	7
13216268	6
13218392	3
13218729	1
13221129	1
13225005	1
13233001	1
13233250	8
13236820	4
13236936	1
13239143	2
13242393	1
13248823	1
13249829	2
13251243	16
13258244	2
13261681	11
13264687	6
13265095	2
13266133	2
13266176	11
13275308	24
13275334	8
13281106	1
13282275	1
13294558	10
13294824	5
13295184	10
13295386	1
13296735	14
13298014	1
13298108	3
13298137	1
13298546	15
13300621	4
13306811	37
13313124	2
13318173	7
13325983	7
13327034	13
13330146	6
13331733	5
13333256	1
13344433	9
13345701	17
13355213	1
13363171	1
13371105	1
13374617	3
13374823	1
13375092	8
13376457	9
13377097	5
13378923	5
13378936	4
13378987	6
13379155	3
13391024	8
13391054	5
13391640	11
13393418	30
13397201	2
13397390	1
13414159	14
13414367	5
13415232	6
13415816	2
13417233	5
13417639	5
13421289	13
13430656	2
13433298	13
13433317	4
13433475	8
13434817	11
13435185	2
13443949	14
13445221	1
13449049	3
13450030	19
13450880	5
13451383	6
13460331	2
13464674	2
13466910	1
13477535	1
13478348	10
13478868	2
13487348	1
13490438	2
13494185	5
13509242	2
13510994	5
13512459	1
13512551	1
13512930	1
13513012	6
13514017	14
13515084	21
13521713	5
13524454	1
13525610	8
13530359	1
13531200	6
13532311	1
13546070	4
13546414	18
13547301	12
13549924	3
13550412	2
13550969	11
13555596	1
13564762	2
13565466	1
13565471	1
13578106	2
13578911	1
13584884	10
13585624	3
13586128	1
13586491	2
13586841	2
13589343	14
13590412	10
13591091	1
13591607	23
13592046	9
13594886	28
13602808	7
13605196	6
13606268	7
13613562	3
13614982	7
13621476	1
13622776	2
13623390	5
13624929	4
13624971	1
13640138	5
13642024	1
13642260	5
13642397	4
13642405	8
13651290	4
13652639	3
13653016	2
13653233	2
13655073	1
13655923	19
13658522	3
13667826	4
13669224	4
13671334	4
13674701	2
13674964	5
13677640	5
13684319	1
13684464	4
13685207	3
13685592	3
13686161	1
13696794	2
13697486	2
13697966	3
13698137	19
13699440	1
13707814	2
13709092	4
13709190	20
13711334	1
13713445	1
13713713	8
13714934	3
13723404	4
13724578	8
13728510	9
13730500	7
13733558	8
13733887	11
13744821	8
13746896	6
13751426	5
13751871	3
13752754	1
13753007	3
13767907	11
13768853	10
13778731	3
13782612	3
13788865	8
13796564	1
13797162	6
13800294	2
13800505	5
13801598	2
13810937	2
13812075	14
13813380	4
13813809	2
13814175	4
13816458	7
13820571	29
13824970	1
13830152	5
13855525	5
13861258	1
13863117	7
13864196	7
13864415	3
13865867	5
13866156	1
13866603	1
13872339	4
13874533	9
13884549	15
13907143	6
13908031	4
13908638	24
13912429	1
13912467	4
13912470	5
13912472	8
13918656	1
13924495	2
13926017	4
13927765	12
13937181	5
13942919	6
13943142	2
13951039	7
13955674	3
13959444	6
13960193	5
13960293	2
13968572	2
13968660	1
13969106	3
13969217	3
13979354	14
13992811	8
13993185	10
13994056	11
13995573	1
13996398	2
13998602	3
14013583	2
14025410	1
14035936	2
14040282	6
14043390	4
14055624	1
14055887	1
14056340	1
14057189	6
14057466	2
14071446	2
14072256	15
14072546	25
14074739	1
14075290	16
14083611	17
14085771	2
14086516	9
14091605	17
14092430	11
14092792	6
14093943	1
14094279	12
14104621	1
14105971	13
14107067	7
14109809	3
14110129	5
14124430	3
14125957	7
14127153	1
14137262	9
14141920	9
14151531	7
14153636	6
14158636	1
14168664	8
14178758	11
14186170	5
14203428	2
14204600	7
14217967	4
14218904	1
14219033	3
14220964	2
14221294	5
14222649	2
14231732	5
14242888	5
14246616	3
14250499	1
14252020	6
14254537	2
14255219	8
14262627	3
14274311	5
14282764	3
14296152	1
14300751	3
14300921	6
14303090	3
14308511	5
14322091	1
14322546	1
14335003	1
14336348	1
14339562	1
14340601	3
14351036	5
14360470	1
14367134	3
14368660	2
14372667	1
14374965	4
14387692	1
14388025	10
14389002	1
14398508	1
14400847	2
14402688	2
14404992	2
14407094	1
14414330	1
14414473	4
14418593	2
14426124	4
14426987	5
14428514	1
14429876	3
14443295	2
14460344	6
14461498	2
14461747	2
14461998	2
14467554	1
14468407	2
14469677	3
14469894	1
14474114	1
14483758	2
14484865	1
14486237	1
14489201	3
14504583	2
14506396	2
14522631	2
14522917	8
14532696	2
14533011	1
14533848	2
14536322	2
14565726	1
14566657	1
14572511	1
14572515	4
14574734	3
14574800	1
14591627	4
14592547	2
14603013	1
14603878	2
14608495	2
14632821	4
14651378	1
14653823	1
14655187	1
14662927	2
14663743	1
14663819	1
14668008	1
14673441	1
14679817	2
14682588	1
14682931	1
14683493	1
14691657	4
14692682	1
14693220	1
14698794	3
14710769	1
14711359	2
14713259	4
14713980	1
14714374	3
14719754	1
14742722	1
14743129	1
14756184	1
14756269	1
14759485	1
14760739	1
14767573	1
14770708	1
14770892	1
14774426	1
14774868	2
14778561	2
14780153	2
14809866	1
14813006	1
14823724	1
14842237	1
14843050	2
14843783	3
