10004575,maxPrice=600, minPrice=300
14246956,maxPrice=215, minPrice=215
14251275,maxPrice=250, minPrice=209
14254537,maxPrice=225, minPrice=225
14255219,maxPrice=45, minPrice=45
1425973,maxPrice=350, minPrice=350
14260905,maxPrice=175, minPrice=175
14262627,maxPrice=87, minPrice=87
1426711,maxPrice=190, minPrice=126
1426754,maxPrice=159, minPrice=99
14272646,maxPrice=40, minPrice=40
14274311,maxPrice=150, minPrice=140
14282764,maxPrice=165, minPrice=149
1428355,maxPrice=110, minPrice=80
14292385,maxPrice=100, minPrice=100
14296152,maxPrice=55, minPrice=55
14300751,maxPrice=55, minPrice=22
14300921,maxPrice=41, minPrice=29
14303090,maxPrice=140, minPrice=140
14303099,maxPrice=325, minPrice=250
14304682,maxPrice=119, minPrice=119
14308511,maxPrice=72, minPrice=50
14322091,maxPrice=90, minPrice=83
14322546,maxPrice=113, minPrice=113
14335782,maxPrice=60, minPrice=60
14336348,maxPrice=95, minPrice=95
14339562,maxPrice=80, minPrice=80
14344516,maxPrice=149, minPrice=149
14351036,maxPrice=80, minPrice=80
14360470,maxPrice=70, minPrice=70
14361322,maxPrice=40, minPrice=40
1436513,maxPrice=75, minPrice=75
14365669,maxPrice=500, minPrice=500
14368660,maxPrice=90, minPrice=90
14369574,maxPrice=100, minPrice=100
14372667,maxPrice=240, minPrice=240
14374965,maxPrice=205, minPrice=194
14386825,maxPrice=74, minPrice=74
14388025,maxPrice=76, minPrice=69
14397533,maxPrice=300, minPrice=300
14398508,maxPrice=80, minPrice=80
14402688,maxPrice=55, minPrice=55
14404992,maxPrice=155, minPrice=110
14405817,maxPrice=125, minPrice=125
14407094,maxPrice=129, minPrice=119
14414330,maxPrice=275, minPrice=275
14414473,maxPrice=150, minPrice=125
14415125,maxPrice=275, minPrice=275
14418593,maxPrice=300, minPrice=300
14418787,maxPrice=65, minPrice=65
14419482,maxPrice=582, minPrice=119
14419982,maxPrice=183, minPrice=119
14420163,maxPrice=183, minPrice=119
14420354,maxPrice=431, minPrice=119
14420920,maxPrice=198, minPrice=119
14421304,maxPrice=299, minPrice=119
14421403,maxPrice=299, minPrice=119
14421692,maxPrice=490, minPrice=119
14421841,maxPrice=185, minPrice=119
14421910,maxPrice=404, minPrice=119
14422439,maxPrice=446, minPrice=119
14422695,maxPrice=660, minPrice=119
14423004,maxPrice=429, minPrice=119
14423483,maxPrice=299, minPrice=119
14424224,maxPrice=200, minPrice=200
14426987,maxPrice=125, minPrice=125
14428514,maxPrice=100, minPrice=100
14428517,maxPrice=69, minPrice=69
14428745,maxPrice=120, minPrice=120
14429876,maxPrice=60, minPrice=60
14442333,maxPrice=85, minPrice=85
14442491,maxPrice=255, minPrice=255
14444280,maxPrice=115, minPrice=115
1445064,maxPrice=49, minPrice=49
14461498,maxPrice=125, minPrice=125
14461747,maxPrice=165, minPrice=165
14461998,maxPrice=166, minPrice=166
14467554,maxPrice=275, minPrice=275
14468407,maxPrice=90, minPrice=90
14469677,maxPrice=77, minPrice=77
14469894,maxPrice=300, minPrice=200
14474114,maxPrice=80, minPrice=80
14474750,maxPrice=155, minPrice=155
14481328,maxPrice=232, minPrice=231
14483758,maxPrice=294, minPrice=140
14485048,maxPrice=299, minPrice=299
14486237,maxPrice=225, minPrice=225
14486599,maxPrice=99, minPrice=99
14489201,maxPrice=165, minPrice=165
14500012,maxPrice=60, minPrice=60
14501620,maxPrice=259, minPrice=259
14501824,maxPrice=141, minPrice=130
14522631,maxPrice=199, minPrice=129
14522917,maxPrice=142, minPrice=125
14532696,maxPrice=105, minPrice=95
14533011,maxPrice=90, minPrice=90
14533117,maxPrice=50, minPrice=45
14537320,maxPrice=210, minPrice=210
14538087,maxPrice=179, minPrice=179
1454258,maxPrice=84, minPrice=83
14552102,maxPrice=285, minPrice=234
14552489,maxPrice=90, minPrice=90
14553171,maxPrice=187, minPrice=160
14553190,maxPrice=228, minPrice=228
14564883,maxPrice=129, minPrice=119
14566386,maxPrice=160, minPrice=160
14572100,maxPrice=180, minPrice=130
14572511,maxPrice=200, minPrice=160
14573486,maxPrice=240, minPrice=240
14573919,maxPrice=200, minPrice=200
14573969,maxPrice=71, minPrice=71
14574734,maxPrice=150, minPrice=150
1458081,maxPrice=286, minPrice=193
14586440,maxPrice=515, minPrice=185
14589341,maxPrice=350, minPrice=142
14589471,maxPrice=325, minPrice=199
14589695,maxPrice=425, minPrice=425
14591627,maxPrice=120, minPrice=95
14593751,maxPrice=55, minPrice=55
14594810,maxPrice=249, minPrice=249
14595735,maxPrice=130, minPrice=110
14595823,maxPrice=89, minPrice=89
14602997,maxPrice=88, minPrice=64
14603013,maxPrice=200, minPrice=170
14608495,maxPrice=85, minPrice=80
14608502,maxPrice=160, minPrice=160
14614422,maxPrice=165, minPrice=165
14624254,maxPrice=250, minPrice=250
14624367,maxPrice=326, minPrice=326
14632658,maxPrice=160, minPrice=160
14636981,maxPrice=80, minPrice=80
14646704,maxPrice=80, minPrice=80
14647971,maxPrice=200, minPrice=200
14653823,maxPrice=160, minPrice=160
14660635,maxPrice=250, minPrice=250
14660851,maxPrice=100, minPrice=100
14662927,maxPrice=80, minPrice=80
14663819,maxPrice=48, minPrice=48
14664852,maxPrice=45, minPrice=45
14670143,maxPrice=199, minPrice=199
14670311,maxPrice=50, minPrice=50
14672735,maxPrice=65, minPrice=65
14677678,maxPrice=250, minPrice=250
14679817,maxPrice=139, minPrice=139
14680277,maxPrice=200, minPrice=179
14682145,maxPrice=25, minPrice=25
14682588,maxPrice=225, minPrice=225
14682931,maxPrice=69, minPrice=60
14683493,maxPrice=149, minPrice=20
14685769,maxPrice=50, minPrice=50
14685903,maxPrice=349, minPrice=299
14686119,maxPrice=31, minPrice=30
14690527,maxPrice=150, minPrice=150
14691657,maxPrice=48, minPrice=48
14692682,maxPrice=55, minPrice=55
14698794,maxPrice=99, minPrice=99
14700046,maxPrice=135, minPrice=135
14707780,maxPrice=97, minPrice=97
14709217,maxPrice=149, minPrice=149
14710769,maxPrice=60, minPrice=60
14711359,maxPrice=135, minPrice=135
1471308,maxPrice=70, minPrice=60
14713259,maxPrice=130, minPrice=115
1471373,maxPrice=75, minPrice=75
14713980,maxPrice=185, minPrice=185
14714374,maxPrice=115, minPrice=105
14719754,maxPrice=50, minPrice=50
14723758,maxPrice=116, minPrice=116
1472481,maxPrice=53, minPrice=37
1472520,maxPrice=66, minPrice=36
14731382,maxPrice=299, minPrice=249
14742564,maxPrice=75, minPrice=75
14742722,maxPrice=125, minPrice=125
14745087,maxPrice=289, minPrice=189
14747561,maxPrice=40, minPrice=40
14754108,maxPrice=75, minPrice=75
14754902,maxPrice=209, minPrice=209
14756184,maxPrice=91, minPrice=77
14756269,maxPrice=236, minPrice=156
14758045,maxPrice=1235, minPrice=1235
14759485,maxPrice=299, minPrice=249
14760011,maxPrice=112, minPrice=112
14760739,maxPrice=80, minPrice=80
14760955,maxPrice=723, minPrice=167
14760973,maxPrice=70, minPrice=70
14767573,maxPrice=75, minPrice=75
14769652,maxPrice=160, minPrice=160
14770708,maxPrice=79, minPrice=79
14770892,maxPrice=275, minPrice=275
14778561,maxPrice=70, minPrice=70
14780153,maxPrice=79, minPrice=79
14780436,maxPrice=225, minPrice=225
14798497,maxPrice=259, minPrice=259
14798673,maxPrice=1345, minPrice=1345
14799678,maxPrice=232, minPrice=232
14808548,maxPrice=88, minPrice=82
14813006,maxPrice=630, minPrice=190
14817983,maxPrice=119, minPrice=119
14818575,maxPrice=150, minPrice=135
14819274,maxPrice=199, minPrice=185
14819717,maxPrice=220, minPrice=220
14820482,maxPrice=375, minPrice=375
14821064,maxPrice=304, minPrice=200
14821911,maxPrice=225, minPrice=225
14822424,maxPrice=238, minPrice=181
14823724,maxPrice=225, minPrice=180
14824568,maxPrice=128, minPrice=128
14824684,maxPrice=155, minPrice=155
14825159,maxPrice=125, minPrice=105
14826101,maxPrice=100, minPrice=100
14834257,maxPrice=33, minPrice=33
14834305,maxPrice=55, minPrice=55
14844149,maxPrice=98, minPrice=98
14854164,maxPrice=90, minPrice=65
14854671,maxPrice=95, minPrice=55
14855404,maxPrice=48, minPrice=20
14855656,maxPrice=220, minPrice=220
14857569,maxPrice=79, minPrice=74
14857923,maxPrice=266, minPrice=250
14858003,maxPrice=275, minPrice=275
14858782,maxPrice=50, minPrice=50
14864858,maxPrice=195, minPrice=195
14867747,maxPrice=20, minPrice=20
14868157,maxPrice=75, minPrice=55
14870557,maxPrice=399, minPrice=399
14872018,maxPrice=89, minPrice=89
14873017,maxPrice=179, minPrice=170
14873137,maxPrice=200, minPrice=109
14878512,maxPrice=123, minPrice=75
14885592,maxPrice=259, minPrice=169
14885796,maxPrice=90, minPrice=90
14885917,maxPrice=57, minPrice=50
1489289,maxPrice=185, minPrice=175
14897219,maxPrice=425, minPrice=245
14897997,maxPrice=249, minPrice=249
14898198,maxPrice=98, minPrice=80
14907062,maxPrice=190, minPrice=146
14908177,maxPrice=239, minPrice=150
14909417,maxPrice=286, minPrice=247
14912536,maxPrice=275, minPrice=200
14917151,maxPrice=170, minPrice=170
14917833,maxPrice=250, minPrice=250
14918032,maxPrice=359, minPrice=359
14918194,maxPrice=100, minPrice=100
14918869,maxPrice=60, minPrice=60
14924831,maxPrice=180, minPrice=132
14928000,maxPrice=55, minPrice=55
14933380,maxPrice=49, minPrice=49
14933461,maxPrice=165, minPrice=165
1494726,maxPrice=75, minPrice=75
1497879,maxPrice=107, minPrice=104
1498719,maxPrice=250, minPrice=250
1510876,maxPrice=60, minPrice=57
1523772,maxPrice=120, minPrice=120
1529393,maxPrice=499, minPrice=129
1541166,maxPrice=143, minPrice=143
1545185,maxPrice=160, minPrice=140
1550047,maxPrice=163, minPrice=141
1551205,maxPrice=435, minPrice=435
1551467,maxPrice=150, minPrice=150
1587540,maxPrice=399, minPrice=225
1589392,maxPrice=130, minPrice=130
1591827,maxPrice=60, minPrice=60
1596470,maxPrice=500, minPrice=375
1602491,maxPrice=70, minPrice=70
1612842,maxPrice=290, minPrice=290
1615033,maxPrice=135, minPrice=135
1631942,maxPrice=120, minPrice=120
1638584,maxPrice=65, minPrice=65
163941,maxPrice=225, minPrice=225
164418,maxPrice=75, minPrice=75
1648950,maxPrice=157, minPrice=157
1658983,maxPrice=155, minPrice=155
1668313,maxPrice=57, minPrice=57
1692573,maxPrice=135, minPrice=135
169430,maxPrice=200, minPrice=150
1695275,maxPrice=118, minPrice=99
169938,maxPrice=140, minPrice=140
1701741,maxPrice=325, minPrice=295
1704090,maxPrice=120, minPrice=120
1717816,maxPrice=99, minPrice=99
1721016,maxPrice=80, minPrice=80
1724900,maxPrice=120, minPrice=120
1731639,maxPrice=500, minPrice=500
1732804,maxPrice=80, minPrice=80
1745339,maxPrice=195, minPrice=195
1754939,maxPrice=175, minPrice=150
1755376,maxPrice=249, minPrice=249
1757417,maxPrice=65, minPrice=65
1758953,maxPrice=200, minPrice=200
176006,maxPrice=75, minPrice=40
177129,maxPrice=69, minPrice=69
1775935,maxPrice=399, minPrice=299
1776190,maxPrice=349, minPrice=289
179244,maxPrice=70, minPrice=70
179245,maxPrice=70, minPrice=70
1803138,maxPrice=85, minPrice=85
180914,maxPrice=249, minPrice=249
1810172,maxPrice=68, minPrice=67
1810397,maxPrice=800, minPrice=800
1811776,maxPrice=219, minPrice=219
1815326,maxPrice=99, minPrice=99
1819994,maxPrice=310, minPrice=310
182049,maxPrice=300, minPrice=300
182613,maxPrice=229, minPrice=169
1827762,maxPrice=185, minPrice=165
1840255,maxPrice=349, minPrice=299
1850260,maxPrice=65, minPrice=65
1861070,maxPrice=75, minPrice=75
1863443,maxPrice=299, minPrice=189
1864705,maxPrice=449, minPrice=329
1867754,maxPrice=249, minPrice=229
1867881,maxPrice=299, minPrice=269
1868124,maxPrice=499, minPrice=309
1868513,maxPrice=399, minPrice=319
1873046,maxPrice=140, minPrice=120
1881180,maxPrice=90, minPrice=90
1881298,maxPrice=90, minPrice=90
1884045,maxPrice=65, minPrice=65
1885386,maxPrice=85, minPrice=70
1885825,maxPrice=80, minPrice=63
189965,maxPrice=125, minPrice=125
1912940,maxPrice=150, minPrice=120
1929406,maxPrice=275, minPrice=275
1936861,maxPrice=60, minPrice=52
1948096,maxPrice=385, minPrice=385
1949996,maxPrice=120, minPrice=120
195515,maxPrice=199, minPrice=199
1956275,maxPrice=450, minPrice=168
1964878,maxPrice=399, minPrice=299
1966195,maxPrice=469, minPrice=469
196806,maxPrice=79, minPrice=55
197146,maxPrice=356, minPrice=301
197727,maxPrice=85, minPrice=80
197972,maxPrice=145, minPrice=145
20000,maxPrice=75, minPrice=75
2014651,maxPrice=100, minPrice=100
2014882,maxPrice=73, minPrice=70
2043261,maxPrice=135, minPrice=135
2043529,maxPrice=195, minPrice=165
2043541,maxPrice=195, minPrice=195
2061478,maxPrice=110, minPrice=110
2077794,maxPrice=90, minPrice=90
210097,maxPrice=100, minPrice=100
2126053,maxPrice=175, minPrice=150
21337,maxPrice=329, minPrice=329
2167993,maxPrice=149, minPrice=149
2174476,maxPrice=189, minPrice=109
2174711,maxPrice=149, minPrice=139
217498,maxPrice=110, minPrice=88
218259,maxPrice=269, minPrice=269
2183058,maxPrice=196, minPrice=163
2186358,maxPrice=449, minPrice=249
2187766,maxPrice=389, minPrice=389
2189086,maxPrice=80, minPrice=80
21891,maxPrice=349, minPrice=349
220676,maxPrice=169, minPrice=69
2214923,maxPrice=549, minPrice=379
2215762,maxPrice=185, minPrice=185
2216767,maxPrice=179, minPrice=179
2219399,maxPrice=115, minPrice=115
22208,maxPrice=276, minPrice=180
22212,maxPrice=285, minPrice=285
2227959,maxPrice=65, minPrice=65
22354,maxPrice=135, minPrice=135
2243499,maxPrice=249, minPrice=249
2246959,maxPrice=319, minPrice=299
2247190,maxPrice=509, minPrice=299
225224,maxPrice=98, minPrice=98
225834,maxPrice=70, minPrice=70
225979,maxPrice=60, minPrice=60
2260501,maxPrice=100, minPrice=100
2260547,maxPrice=100, minPrice=100
2277821,maxPrice=850, minPrice=325
2278704,maxPrice=69, minPrice=52
228883,maxPrice=349, minPrice=349
2292495,maxPrice=175, minPrice=100
2294730,maxPrice=80, minPrice=80
2295530,maxPrice=104, minPrice=87
2301709,maxPrice=248, minPrice=154
2326445,maxPrice=195, minPrice=195
2331886,maxPrice=188, minPrice=175
2360109,maxPrice=115, minPrice=115
23619,maxPrice=175, minPrice=175
2365632,maxPrice=220, minPrice=220
23668,maxPrice=249, minPrice=199
2372987,maxPrice=102, minPrice=90
2374089,maxPrice=195, minPrice=195
2376518,maxPrice=235, minPrice=235
2378421,maxPrice=135, minPrice=125
2384581,maxPrice=95, minPrice=95
238846,maxPrice=300, minPrice=300
2395326,maxPrice=165, minPrice=165
2410846,maxPrice=175, minPrice=110
24240,maxPrice=250, minPrice=250
2429961,maxPrice=200, minPrice=100
2441095,maxPrice=199, minPrice=99
2473997,maxPrice=71, minPrice=68
2481019,maxPrice=179, minPrice=179
2495047,maxPrice=160, minPrice=160
250345,maxPrice=277, minPrice=277
250983,maxPrice=350, minPrice=350
25142,maxPrice=349, minPrice=349
2515870,maxPrice=99, minPrice=99
2526773,maxPrice=52, minPrice=52
2529318,maxPrice=150, minPrice=150
2538536,maxPrice=149, minPrice=149
25418,maxPrice=249, minPrice=249
2547075,maxPrice=150, minPrice=125
2547129,maxPrice=199, minPrice=125
2549840,maxPrice=221, minPrice=200
2555771,maxPrice=150, minPrice=150
2573685,maxPrice=249, minPrice=179
2583074,maxPrice=40, minPrice=40
2592416,maxPrice=500, minPrice=500
2621242,maxPrice=110, minPrice=110
2633478,maxPrice=212, minPrice=212
2634361,maxPrice=68, minPrice=68
2634499,maxPrice=78, minPrice=64
2636365,maxPrice=108, minPrice=108
2657905,maxPrice=189, minPrice=129
2658094,maxPrice=299, minPrice=225
2660908,maxPrice=99, minPrice=99
2663667,maxPrice=155, minPrice=155
2682662,maxPrice=168, minPrice=143
2683284,maxPrice=200, minPrice=185
2694019,maxPrice=250, minPrice=250
2698996,maxPrice=71, minPrice=64
2701124,maxPrice=280, minPrice=280
2706986,maxPrice=125, minPrice=125
27141,maxPrice=279, minPrice=240
2722165,maxPrice=350, minPrice=299
2729015,maxPrice=85, minPrice=85
2747654,maxPrice=109, minPrice=74
2754149,maxPrice=65, minPrice=65
2754975,maxPrice=250, minPrice=150
27611,maxPrice=185, minPrice=185
276450,maxPrice=475, minPrice=90
2764624,maxPrice=81, minPrice=71
2769450,maxPrice=280, minPrice=280
2776143,maxPrice=140, minPrice=99
2776391,maxPrice=235, minPrice=200
2794782,maxPrice=70, minPrice=70
2798599,maxPrice=200, minPrice=200
2798787,maxPrice=75, minPrice=75
28150,maxPrice=240, minPrice=240
2821825,maxPrice=329, minPrice=329
2821921,maxPrice=329, minPrice=329
2823378,maxPrice=125, minPrice=100
2831504,maxPrice=425, minPrice=397
2842124,maxPrice=200, minPrice=200
2843445,maxPrice=75, minPrice=75
2846739,maxPrice=125, minPrice=125
2848239,maxPrice=200, minPrice=200
2848330,maxPrice=295, minPrice=225
2848362,maxPrice=295, minPrice=200
2848370,maxPrice=185, minPrice=180
2848393,maxPrice=400, minPrice=375
2862120,maxPrice=100, minPrice=75
2872717,maxPrice=349, minPrice=329
2875267,maxPrice=175, minPrice=175
2881388,maxPrice=675, minPrice=395
2884903,maxPrice=70, minPrice=70
2886933,maxPrice=249, minPrice=229
2892825,maxPrice=325, minPrice=325
2898226,maxPrice=150, minPrice=150
29155,maxPrice=451, minPrice=377
2915595,maxPrice=299, minPrice=299
2915643,maxPrice=289, minPrice=289
2916208,maxPrice=100, minPrice=100
2931165,maxPrice=59, minPrice=47
2931271,maxPrice=169, minPrice=86
2931870,maxPrice=79, minPrice=68
2933661,maxPrice=85, minPrice=61
2943804,maxPrice=190, minPrice=190
2947662,maxPrice=319, minPrice=224
295285,maxPrice=80, minPrice=80
2963419,maxPrice=100, minPrice=100
29765,maxPrice=295, minPrice=226
2998554,maxPrice=175, minPrice=175
3012529,maxPrice=75, minPrice=75
3021446,maxPrice=71, minPrice=56
3021862,maxPrice=90, minPrice=90
3050565,maxPrice=90, minPrice=90
3060038,maxPrice=80, minPrice=80
3068453,maxPrice=115, minPrice=81
3069104,maxPrice=230, minPrice=230
3075044,maxPrice=65, minPrice=65
3079305,maxPrice=150, minPrice=150
311240,maxPrice=180, minPrice=175
3129309,maxPrice=185, minPrice=125
3164650,maxPrice=55, minPrice=34
31796,maxPrice=60, minPrice=60
3181719,maxPrice=115, minPrice=115
3182473,maxPrice=259, minPrice=199
3193484,maxPrice=70, minPrice=60
3198169,maxPrice=120, minPrice=100
321328,maxPrice=100, minPrice=100
322593,maxPrice=242, minPrice=195
3229255,maxPrice=99, minPrice=89
3236496,maxPrice=120, minPrice=110
3276286,maxPrice=200, minPrice=82
3278624,maxPrice=399, minPrice=329
3289921,maxPrice=170, minPrice=170
3302294,maxPrice=186, minPrice=164
3309941,maxPrice=459, minPrice=329
3318814,maxPrice=75, minPrice=75
332225,maxPrice=133, minPrice=133
3342094,maxPrice=375, minPrice=250
3342206,maxPrice=329, minPrice=329
3343428,maxPrice=85, minPrice=68
3351728,maxPrice=849, minPrice=500
3359170,maxPrice=399, minPrice=399
336946,maxPrice=122, minPrice=95
336960,maxPrice=66, minPrice=55
3371091,maxPrice=125, minPrice=125
3377100,maxPrice=270, minPrice=245
3377871,maxPrice=120, minPrice=120
3392423,maxPrice=115, minPrice=71
3401809,maxPrice=289, minPrice=289
3410087,maxPrice=119, minPrice=119
3412990,maxPrice=60, minPrice=60
3415245,maxPrice=750, minPrice=700
3420384,maxPrice=165, minPrice=165
3432321,maxPrice=220, minPrice=220
3434614,maxPrice=120, minPrice=120
349347,maxPrice=408, minPrice=90
3520353,maxPrice=468, minPrice=238
3522237,maxPrice=45, minPrice=45
3528826,maxPrice=264, minPrice=239
3575220,maxPrice=45, minPrice=45
3589267,maxPrice=663, minPrice=269
3591359,maxPrice=130, minPrice=130
3591388,maxPrice=275, minPrice=275
3593290,maxPrice=325, minPrice=325
3601030,maxPrice=250, minPrice=194
3601254,maxPrice=169, minPrice=97
3601424,maxPrice=75, minPrice=75
3602379,maxPrice=159, minPrice=149
3615760,maxPrice=110, minPrice=110
3616081,maxPrice=124, minPrice=92
3629014,maxPrice=88, minPrice=71
3653207,maxPrice=300, minPrice=200
3656168,maxPrice=38, minPrice=38
3659917,maxPrice=75, minPrice=75
3664031,maxPrice=335, minPrice=335
3668038,maxPrice=72, minPrice=72
3673104,maxPrice=295, minPrice=295
3673688,maxPrice=699, minPrice=699
36885,maxPrice=155, minPrice=155
3693850,maxPrice=88, minPrice=88
369880,maxPrice=140, minPrice=140
369940,maxPrice=199, minPrice=199
3703674,maxPrice=75, minPrice=75
3721095,maxPrice=375, minPrice=325
3727560,maxPrice=120, minPrice=120
3730447,maxPrice=180, minPrice=180
3740274,maxPrice=229, minPrice=199
3749523,maxPrice=450, minPrice=450
3755609,maxPrice=78, minPrice=70
3765014,maxPrice=59, minPrice=49
3765289,maxPrice=65, minPrice=65
3775876,maxPrice=125, minPrice=125
3783090,maxPrice=160, minPrice=160
3788075,maxPrice=81, minPrice=81
3820516,maxPrice=210, minPrice=210
3839678,maxPrice=50, minPrice=50
3842286,maxPrice=189, minPrice=189
38579,maxPrice=299, minPrice=299
3867014,maxPrice=270, minPrice=207
3870046,maxPrice=300, minPrice=200
3873776,maxPrice=325, minPrice=325
3881993,maxPrice=500, minPrice=400
3888360,maxPrice=350, minPrice=173
3890373,maxPrice=225, minPrice=199
3903273,maxPrice=225, minPrice=225
3903324,maxPrice=229, minPrice=189
3905508,maxPrice=130, minPrice=130
39116,maxPrice=99, minPrice=99
3914363,maxPrice=329, minPrice=189
3917027,maxPrice=72, minPrice=72
3931204,maxPrice=219, minPrice=219
3957602,maxPrice=80, minPrice=75
3967611,maxPrice=200, minPrice=200
3968797,maxPrice=85, minPrice=85
3969526,maxPrice=255, minPrice=199
3974503,maxPrice=65, minPrice=65
3985462,maxPrice=235, minPrice=180
3987926,maxPrice=100, minPrice=60
3988018,maxPrice=75, minPrice=70
3992208,maxPrice=118, minPrice=99
3997572,maxPrice=85, minPrice=85
4000384,maxPrice=90, minPrice=90
4015972,maxPrice=60, minPrice=60
4020650,maxPrice=139, minPrice=139
4021522,maxPrice=329, minPrice=329
4025194,maxPrice=100, minPrice=75
4032756,maxPrice=188, minPrice=188
4034018,maxPrice=347, minPrice=150
4040151,maxPrice=369, minPrice=329
4044840,maxPrice=319, minPrice=319
4053612,maxPrice=390, minPrice=390
4054079,maxPrice=94, minPrice=94
40601,maxPrice=95, minPrice=95
4065322,maxPrice=80, minPrice=80
4065578,maxPrice=320, minPrice=200
4069422,maxPrice=500, minPrice=500
4075898,maxPrice=289, minPrice=289
4080000,maxPrice=72, minPrice=72
4085362,maxPrice=75, minPrice=75
4089940,maxPrice=249, minPrice=249
4098410,maxPrice=107, minPrice=80
4105704,maxPrice=120, minPrice=120
4107959,maxPrice=119, minPrice=119
4109165,maxPrice=199, minPrice=189
4118162,maxPrice=289, minPrice=289
4119345,maxPrice=300, minPrice=300
4132983,maxPrice=319, minPrice=299
4143561,maxPrice=399, minPrice=299
414419,maxPrice=250, minPrice=150
4149974,maxPrice=106, minPrice=80
4160585,maxPrice=85, minPrice=85
4173285,maxPrice=89, minPrice=89
4177233,maxPrice=74, minPrice=74
4178790,maxPrice=257, minPrice=149
4180178,maxPrice=60, minPrice=60
4181163,maxPrice=399, minPrice=329
4181530,maxPrice=318, minPrice=207
4190704,maxPrice=220, minPrice=220
4205641,maxPrice=100, minPrice=100
4223387,maxPrice=75, minPrice=75
4233242,maxPrice=119, minPrice=119
4255538,maxPrice=349, minPrice=287
4262255,maxPrice=80, minPrice=70
4263736,maxPrice=110, minPrice=85
4275846,maxPrice=122, minPrice=96
4278067,maxPrice=175, minPrice=75
4279959,maxPrice=179, minPrice=179
4283698,maxPrice=95, minPrice=95
4303606,maxPrice=189, minPrice=115
4304969,maxPrice=150, minPrice=104
4314054,maxPrice=105, minPrice=105
4315439,maxPrice=80, minPrice=80
4331214,maxPrice=65, minPrice=65
4339392,maxPrice=170, minPrice=170
4350995,maxPrice=250, minPrice=250
4358181,maxPrice=130, minPrice=130
4359160,maxPrice=99, minPrice=99
4364925,maxPrice=200, minPrice=200
4364989,maxPrice=175, minPrice=125
4377247,maxPrice=225, minPrice=199
4402259,maxPrice=175, minPrice=175
4405982,maxPrice=429, minPrice=399
4409653,maxPrice=499, minPrice=399
4409819,maxPrice=399, minPrice=267
4410142,maxPrice=200, minPrice=200
4410765,maxPrice=135, minPrice=135
44205,maxPrice=235, minPrice=235
442735,maxPrice=250, minPrice=225
4432035,maxPrice=348, minPrice=248
4445906,maxPrice=499, minPrice=409
4446413,maxPrice=319, minPrice=299
4452800,maxPrice=70, minPrice=70
4456987,maxPrice=99, minPrice=99
4457943,maxPrice=92, minPrice=90
4460532,maxPrice=63, minPrice=63
4461111,maxPrice=45, minPrice=45
4461613,maxPrice=150, minPrice=150
4461846,maxPrice=147, minPrice=147
4461901,maxPrice=155, minPrice=155
4475740,maxPrice=78, minPrice=78
447826,maxPrice=71, minPrice=71
4479140,maxPrice=190, minPrice=190
4483906,maxPrice=105, minPrice=105
4484747,maxPrice=49, minPrice=49
4489490,maxPrice=229, minPrice=229
4489588,maxPrice=249, minPrice=249
4489752,maxPrice=200, minPrice=200
4489920,maxPrice=359, minPrice=359
4490826,maxPrice=319, minPrice=299
4493030,maxPrice=272, minPrice=272
4510513,maxPrice=229, minPrice=229
4516065,maxPrice=339, minPrice=319
4518100,maxPrice=195, minPrice=175
4518380,maxPrice=188, minPrice=188
4518710,maxPrice=165, minPrice=165
4518756,maxPrice=165, minPrice=165
4526315,maxPrice=450, minPrice=450
4530670,maxPrice=80, minPrice=75
4532603,maxPrice=229, minPrice=229
453660,maxPrice=118, minPrice=110
4538423,maxPrice=37, minPrice=37
4546333,maxPrice=225, minPrice=195
4549374,maxPrice=225, minPrice=199
4553903,maxPrice=239, minPrice=157
4555637,maxPrice=85, minPrice=56
4556374,maxPrice=60, minPrice=60
4558443,maxPrice=165, minPrice=165
4559774,maxPrice=134, minPrice=129
4560053,maxPrice=250, minPrice=250
4565470,maxPrice=459, minPrice=329
4567815,maxPrice=120, minPrice=120
4568116,maxPrice=101, minPrice=90
4573238,maxPrice=189, minPrice=189
4573388,maxPrice=139, minPrice=139
4573458,maxPrice=199, minPrice=129
4574921,maxPrice=300, minPrice=300
4577188,maxPrice=127, minPrice=127
4580825,maxPrice=279, minPrice=249
4583526,maxPrice=195, minPrice=195
4586681,maxPrice=90, minPrice=90
4593974,maxPrice=39, minPrice=39
45987,maxPrice=150, minPrice=150
4602191,maxPrice=395, minPrice=395
4603588,maxPrice=175, minPrice=175
4609785,maxPrice=75, minPrice=75
4614037,maxPrice=250, minPrice=200
4615251,maxPrice=83, minPrice=83
4628907,maxPrice=49, minPrice=49
4632511,maxPrice=305, minPrice=305
4635390,maxPrice=199, minPrice=199
4638356,maxPrice=85, minPrice=85
4652263,maxPrice=250, minPrice=170
4662379,maxPrice=400, minPrice=400
466361,maxPrice=80, minPrice=80
4670285,maxPrice=65, minPrice=65
4679319,maxPrice=110, minPrice=110
4698367,maxPrice=125, minPrice=125
4699828,maxPrice=145, minPrice=118
4718577,maxPrice=120, minPrice=120
472070,maxPrice=456, minPrice=175
4736217,maxPrice=100, minPrice=72
4737304,maxPrice=65, minPrice=65
4742275,maxPrice=125, minPrice=125
4750791,maxPrice=299, minPrice=199
47521,maxPrice=55, minPrice=55
475254,maxPrice=500, minPrice=500
475259,maxPrice=600, minPrice=500
4765070,maxPrice=90, minPrice=90
4767023,maxPrice=205, minPrice=205
